,0,1,2,3,4,5,6,7,8,9,10,11
438,3,1,3,1,3,2,1,2,1,2,759,606
439,3,1,3,1,3,2,1,3,1,1,156,58
440,3,1,3,2,2,1,0,1,2,1,702,561
441,3,1,3,2,2,1,0,1,2,2,825,583
442,3,1,3,2,2,2,1,2,1,1,1104,910
443,3,1,3,2,2,2,1,2,1,2,879,677
444,3,1,3,2,2,2,1,2,2,1,552,462
445,3,1,3,2,2,2,1,2,2,2,474,341
446,3,1,3,2,2,2,1,3,1,1,524,179
447,3,1,3,2,3,1,0,1,2,2,234,176
448,3,1,3,2,3,1,0,1,2,3,124,61
449,3,1,3,2,3,2,1,2,1,1,141,121
450,3,1,3,2,3,2,1,2,1,2,301,254
451,3,1,3,2,3,2,1,2,2,1,77,58
452,3,1,3,2,3,2,1,2,2,2,150,119
453,3,1,3,2,3,2,1,3,1,1,97,34
454,3,1,3,3,2,1,0,1,3,1,58,34
455,3,1,3,3,2,1,0,1,3,2,60,40
456,3,1,3,3,2,2,0,1,3,1,40,32
457,3,1,3,3,2,2,0,1,3,2,39,25
458,3,1,3,3,2,2,1,2,1,1,67,59
459,3,1,3,3,2,2,1,2,1,2,48,38
460,3,1,3,3,2,2,1,2,2,1,129,113
461,3,1,3,3,2,2,1,2,2,2,123,86
462,3,1,3,3,2,2,1,3,1,1,54,18
463,3,1,3,3,3,1,0,1,3,2,14,10
464,3,1,3,3,3,1,0,1,3,3,9,4
465,3,1,3,3,3,2,0,1,3,2,17,10
466,3,1,3,3,3,2,0,1,3,3,4,3
467,3,1,3,3,3,2,1,2,1,1,6,6
468,3,1,3,3,3,2,1,2,1,2,21,18
469,3,1,3,3,3,2,1,2,2,1,18,14
470,3,1,3,3,3,2,1,2,2,2,27,25
471,3,1,3,3,3,2,1,3,1,1,8,4
472,3,1,4,1,2,2,1,2,1,1,36,36
473,3,1,4,1,2,2,1,2,1,2,54,53
474,3,1,4,1,2,2,1,3,1,1,71,71
475,3,1,4,2,2,2,1,2,2,1,7,7
476,3,1,4,2,2,2,1,2,2,2,7,7
477,3,1,4,2,2,2,1,3,1,1,7,7
478,3,2,2,1,2,1,0,1,1,1,687,439
479,3,2,2,1,2,1,0,1,1,2,830,476
480,3,2,2,1,2,1,1,2,1,1,685,189
481,3,2,2,1,2,1,1,2,1,2,454,130
482,3,2,2,1,2,2,1,2,1,1,694,169
483,3,2,2,1,2,2,1,2,1,2,462,112
484,3,2,2,1,3,1,0,1,1,1,85,59
485,3,2,2,1,3,1,0,1,1,2,246,154
486,3,2,2,1,3,1,0,1,1,3,99,34
487,3,2,2,1,3,1,1,2,1,1,64,17
488,3,2,2,1,3,1,1,2,1,2,287,79
489,3,2,2,1,3,2,1,2,1,1,69,19
490,3,2,2,1,3,2,1,2,1,2,313,92
491,3,2,2,2,2,1,0,1,2,1,779,455
492,3,2,2,2,2,1,0,1,2,2,955,501
493,3,2,2,2,2,1,1,2,1,1,313,71
494,3,2,2,2,2,1,1,2,1,2,182,43
495,3,2,2,2,2,1,1,2,2,1,396,127
496,3,2,2,2,2,1,1,2,2,2,356,98
497,3,2,2,2,2,2,1,2,1,1,287,74
498,3,2,2,2,2,2,1,2,1,2,150,33
